"review_id","business_id","stars","text"
"ImPOkD9_-38mGWXnkxFNhg","HJisBzwgGpCZu0ZkO8LFzA",5,"I've never been more impressed with a Chinese buffet! 

The food was fresh and delicious. There was tons of quality dishes to choose from. Some of my faves were the fried blue crab, orange shrimp, Korean beef rib, and the assorted sushi. 

They have bok choy, kimchi, seafood soup, teriyaki chicken, and so much more. I was too stuffed for dessert but I seen cheesecake, ice cream, cookies, peach cobbler, and more. 

The sushi is great, tons of rolls to choose from. I enjoyed the unagi and their crunchy roll (forgot the name of it). 

My waitress kept our water glasses full and cleared dirty plates fast.

It was $14 for adults and totally worth it."
"ly9sjKaVZfjBcVCbjH5x4A","HJisBzwgGpCZu0ZkO8LFzA",5,"No complains. Pricing is good. The selection of food is better than most Chinese buffet I have been to. Service is great. I went around 3pm and it was not crowded at all.

To whatever wasn't happy with their military discount policy:
Don't take things for granted. Nobody owns you anything because you picked a job in the military. You already get so many benefits funded by taxpayers. Be grateful, not greedy!

Btw can someone post a picture of takeout price? Thanks."
"eKQBD9ZJqn3iObsP-CsYnQ","HJisBzwgGpCZu0ZkO8LFzA",5,"I really liked Buffet Palace, the food was hot, tasty and great! 

The hot and sour soup tasted top class, as did the kung po chicken, grilled chicken, fried rice. I also liked the sushi with the cream cheese in it. 

For the price, (about $10 a head)  the food was great! 

Oh, kids eat free on Mondays. Good news for some, but i'll be staying away!"
"EjH0DS4s6CqCdgXR4739lg","HJisBzwgGpCZu0ZkO8LFzA",3,"I decided to give buffet palace another try after a terrible experience about 3 years ago, mainly due to horrendous service.

Food
Likes: The food varied from ok to delicious. I love how Korean cuisine is widely represented as I've noticed from other Asian buffets that its usually represented minimally. 
The must try dishes were the jap chae noodles, salads, spicy orange shrimp, lo mein, baked salmon (cooked beautifully) and vegetable egg rolls with mushrooms (awesome for vegetarians as most egg rolls come with pork). I loved the variety of both noodle dishes and soups and salads.
Dislikes:  I wasn't excited about the sushi, I have very high standards for my sushi and you can tell they were stingy with sashimi/ raw fish rolls. They didn't have inari, eel, tuna or salmon (raw), or fresh seaweed rolls. Overall they were ok because I've experienced much better sushi options at other buffets. 
I also wasn't a fan of the desert options. The only fruit I saw was watermelon. I would've passed on the sesame ball had I known it was filled with sweet red bean paste.

Atmosphere
I went on a busy Friday night so it was impressive to see that all the dishes were adequately filled at all times. The location of the food was awesome as there was plenty of room for everyone to walk around. Because It was busy, I was seated in an opened party room. The A/C must have not been working properly because we were seated right next to a fan, there were many throughout the restaurant, but this was a minor inconvenience. What did frighten me was that the floors were clearly wet when I first came in, I had to cling to my boyfriend from not slipping in my heels. 

Service
Our waiter was absolutely amazing! You can tell they really cared about their service as all waiters were always in view in case anyone needed anything. My waiter was observant, funny, and quick. Water was filled at all times, he brought extra napkins twice without us asking, finished plates were promptly removed, and we weren't rushed at all.

Overall the food was ok, I really only see myself coming back if I need a place to eat with a large party due to short waits, good seating, variety of dishes, and great service."
"72yQSgXIpZjyvnPblw4UDw","HJisBzwgGpCZu0ZkO8LFzA",4,"I really like how you can eat healthy here. It's Chinese, Korean, Japanese, American and even a little Mexican food all put together. Lots of variations of veggies, meats, and soups. Desserts are just OK, great sushi selection, love their seaweed, misosoup, egg drop soup, fried rice, chicken teriyaki, and salads. They are not like a typical Chinese restaurant with cheap food, this one doesn't have the canned corn or iceberg lettuce as a buffet option. I really think they are better than that.  Great for bringing big groups or just going by yourself. A downside is the price. Great place and I would recommend this place!"
"RmvMuXa1JxA3rwCLCmEJcw","HJisBzwgGpCZu0ZkO8LFzA",1,"just. don't. do. it.

get in your car again. drive to houston. or, better yet, go to hong kong, taiwan or mainland china.

variety is not always a good thing.  buffets like this give chinese food a bad, brown, greasy name.

do your waist-line a favor and steer clear.

spend your money on some good ingredients, spend your time learning how to cook, make *actual* chinese food instead.

every meal i ate here, (a favorite of a few people i won't mention) left me feeling sad, and a little queasy.

ignorance is not an excuse to eat this stuff.  thinking this is even tangentially related to chinese food is akin to believing that mcdonald's serves great american hamburgers.

/rant"
"0rYXIGslO87gwk3waii_bw","HJisBzwgGpCZu0ZkO8LFzA",3,"This place had a lot of different selections, but Although they had a lot of good stuff and desserts not all of them met my expectations I would maybe go here again with a friend but never by myself. But they also started selling alcohol which is not very kid friendly. :("
"vMlsgymv7IlUHZ-ItanZaA","HJisBzwgGpCZu0ZkO8LFzA",4,"Best buffet is south Austin. Good selection of Chinese as well as Korean food. Many more light dishes than traditional Chinese buffets."
"LlIQ54ZfS6Ou3Le-SaJQKg","HJisBzwgGpCZu0ZkO8LFzA",4,"Some of those previous reviews are disturbing but I've never had a problem here. I hope they arent true. I'm not usually  a buffet guy but every now and then...For my money their the best asian buffet at least in south austin. Wide selection of all the Americanized Asian food you can think of. Decor is pleasant so is the staff. I wish the sushi rolls didn't all have cream cheese. Substitute avacado or veggies. It'd be nice to have a few tempura/traditional rolls instead of the heavy sauce rolls. Price isnt bad either. Got the munchies?.. this is an ideal choice."
"uNVdiV7CRpq_bT8Th7R6gA","HJisBzwgGpCZu0ZkO8LFzA",5,"Made a random stop at this place to satisfy our hungry stomachs and woah everything in here was great. We loved their korean selection (perfectly cooked). They have a great variety of appetizers, entrees and desserts. I have tried korean bbq at a lot of places in Austin and surprisingly this is the place which by far has the best korean food. Everything was freshly made and tasted superb. Definitely coming back to this place whenever I am craving for some Asian food."
"riKLr1eGk0cc0VwNkwrxpg","HJisBzwgGpCZu0ZkO8LFzA",5,"Lots of choices for a good price. It was super busy, but the service was great and buffet style means no wait! Sushi was pretty good for a place that is all you can eat. Loved the salmon, teriyaki chicken, been sprouts, peach cobbler, and the assortment of Sushi rolls"
"8NQ6nYxiM_ubYO-JLfOaUQ","HJisBzwgGpCZu0ZkO8LFzA",4,"I was a bit nervous suggesting Buffet Palace today for a late lunch. It goes against my suggestions from my own initial review. Adding to the drama, my friends wife who we were dining with is Asian. Would there be good food at 2pm? 

Thankfully, I think Christmas saved us all. They were packed when we arrived. The food turnover was quick thanks to the shopping frenzy happening all over town. The majority of the pans were fresh food. Here's a recap: 

Spicy Salmon Roll 
Inari - mmmmm yummy stuff 
Coconut Curry Chicken with Long Beans 
Pan Fried Dumplings 
Kimchee 
Spinach Salad with Spicy Dressing 
Bean Sprout Salad 
Spring Rolls 
Tempura Sweet Potato 

Rooster fared well with some white rice and some swirl soft serve for his dessert. Jenny pointed out its fun to see the kids create their ice cream masterpieces and then rush back to the table to gobble them up. David L's suggestion about the doughnuts and ice cream was a hit. 

Our lunch companions had nothing but praise for their selections as well. So you got me Buffet Palace; even if its thanks to the holidays. I award another star for a stellar performance. Yes, the buffet master is back!"
"Xn-3JTCRgzHs7wy4M40HrA","HJisBzwgGpCZu0ZkO8LFzA",3,"The price is right at this place. Typical buffet place with a lot of fat people  and  little kids running around. Food is pretty good. I stick to three or four things at this place. egg rolls,  wantons, sweat and sour chicken, fried rice. The sushi is pretty decent not fantastic but for the price its good. They also have a large selection of fruits and desserts. Place is always busy on the weekends so come early before the food is gone!"
"4-ES3-ZmQRr0u-sZzx-UwQ","HJisBzwgGpCZu0ZkO8LFzA",4,"Ok, you can't compare it to a standard plate Chinese/Korean restaurant but for a buffet it is good.

They have so many things that are not ordinary.   The salads are not iceberg lettuce and few toppings.  They make specialty salads.

The hot entrees are not all the usual fare as well.  The sushi is manly rolls but interesting.  One of them has vermicelli in it and I have never seen one like that.

BP offers 5 kinds of soup and you can make your own noodle bowl.

Lots of variety and not much of it is the average stuff you find on most buffets now a days."
"Rf9x620SUBorE7EjvMsR5Q","HJisBzwgGpCZu0ZkO8LFzA",3,"Came here with some friends. It's a pretty average Asian buffet with the usual stuff you'd find. I found the selection of food to be less than some other buffets, but the food was fresh and the place was clean. Very typical, fewer selection than some other buffets but they did have sushi and korean bbq so that was good."
"AwGT1eYpKj8i6IeoO5_a9A","HJisBzwgGpCZu0ZkO8LFzA",3,"Buffet Palace!!!  Haha I can't get the damn theme song out of my head. But seriously this restaurant is one of the nicer Chinese buffets in town. The food is fresh as it can be for a buffet and they have a good amount of dishes I come back for. The pot stickers are awesome! I actually was able to eat some of the sushi, and stuff off the grill was hot and delicious."
"J1whusZQ40WDmDobmlavtg","HJisBzwgGpCZu0ZkO8LFzA",4,"if you ever want to sell your liver for foie gras, then this place would be a good start to get on your way to fattening it up.  I love the eggrolls here, the fried dumplings, the spicy chicken soup.  the last time I was here 3 years ago, they had some spicy green beens that were good.  noodles ok.  rice, i hate onion in the fried rice.  why did you start doing that!  beef and broc, ok.  please send me a 5 gallon bucket of that soup."
"ZfTFJ0icbzk8iYFcJKR4iA","HJisBzwgGpCZu0ZkO8LFzA",5,"My favorite buffet in town. You really get a piece of everything when you come in. The food is fresh and service is awesome. Be sure to ask for Zoli and he will take wonderful care if you!"
"t7yH4Hc1HmxXwZp872GfIw","HJisBzwgGpCZu0ZkO8LFzA",2,"Disappointment!  Disappointment!  Disappointment!   Too few varieties of dish. Only pipeapple and orange no other  fruits"
"5y2OxK58no15JfkZz-Lt0g","HJisBzwgGpCZu0ZkO8LFzA",4,"I think this buffet is consistently good from day to day.  I have not experienced a bad visit at any of the 20 plus times I have gone for weekday lunch.   The choices are great and every dish is very tasty.  I like to start off with peel and eat boiled shrimp then go on to the other dishes.   One thing I like about the buffet is that they keep the dishes looking fresh as if they just put each one out right before you walked up to spoon some on your plate.  Some buffets just look gross after the food has sat there for an hour or more, not Buffet Palace.  I must say I was disappointed to go there on a Sunday for the lunch buffet thinking that the $4-$5 higher price would give me more choices or maybe some crab legs as an added bonus but no luck, same choices on Sunday so I will only go during the week to get the best lunch buffet price.  Over all I recommend this buffet.  It would have to be a super-star buffet (with crab legs) for me to give 5 stars."
"c3QIUKRMWIn_31G_U-qsBA","HJisBzwgGpCZu0ZkO8LFzA",1,"Worst Fucken service ever the bitch never brought me napkins and never refill my drink couldnt even bring me my check the food gave me food poisining and i have bad diarrhea at the moment wont ever come here  not even in the other lifetime would rather gone to mc donalds or even jack in the box fuck this place....!!!!"
"DcBcyGRHAo5_HvhwYyezQQ","HJisBzwgGpCZu0ZkO8LFzA",2,"We hit this place after church for lunch.  I had figured that since they just opened at 1130, the food would have been much better quality. There are tons of selections if you are in salads or sushi. I am not a big sushi eater, so I skipped that side of the bar. The orange shrimp was over cooked. The sweet and sour chicken was also over cooked.  The soup was ok. I have had better selection of entrees at other Chinese restaurants. 

It was not worth the $11.99 per adult price for Sunday Lunch. That is probably the most I have ever paid for a Chinese Buffet. I have eaten at this place before and it was good at the time. I am not sure what happened to the food quality. It had gone way down."
"Nn-NH2j1bReJ_vBNv0dmmw","HJisBzwgGpCZu0ZkO8LFzA",4,"Our favorite Austin buffet.

All you can eat sushi!

Nice, wide selection.  Favorites include the grilled veggies, the coconut chicken curry, and the sushi!"
"L4qASPjUQHCT9gKjTwgjnw","HJisBzwgGpCZu0ZkO8LFzA",3,"I was pleasantly surprised by this buffet. Keep in mind, it is still a buffet though. Your not going to find ambiance here. What you will find is decent food and a good selection. I enjoyed their chicken coconut curry and a few of their maki rolls. The dumplings are nice too. If you enjoy buffet style eating every now and again, you just might like this place. It's great for a quick lunch!"
"dUd7wsDUjwO_Hh_Di6Tozw","HJisBzwgGpCZu0ZkO8LFzA",4,"Definalty one of the better buffets here on Austin. So far the only trustable buffet that I have found South in my opinion. Overall restaurant appeared pretty clean table and utensil wise, windows could have been cleaned up next to the booth that I was seated at. It was very obvious some kid got his hands in the chow main and decided to paint greasy animals on the windows. 

Food selections were average for a buffet. You had pick of the standards, beef and broccoli, chow main, sesame chicken. Could have done with a few more protein choices, but was satisfied enough with what was offered. Huge selection on sushi and desserts."
